4.000,0.154,90.868004,90.667999,90.751999,90.393997,93.541000,8.000000,0.057710,-0.592308,0.035786,34.413517,1.218243,29.186110277947,-81.070375150770,10.49
4.100,0.156,88.720001,87.472000,89.477997,88.994003,91.362000,8.000000,0.090921,-0.597745,0.030057,34.570965,1.986694,29.186129568495,-81.070360158479,10.49
4.200,0.159,86.578003,85.362000,86.662003,85.846001,89.241005,8.000000,0.129364,-0.604118,0.028854,34.815277,2.933679,29.186148342072,-81.070345461245,10.49
4.300,0.161,84.351997,82.256004,84.152000,82.961998,87.061996,8.000000,0.172906,-0.606967,0.033380,35.151257,4.027799,29.186166344785,-81.070331198117,10.50
4.400,0.164,82.010002,78.057999,82.236000,81.278000,84.862000,8.000000,0.220539,-0.601830,0.034583,35.606071,5.277535,29.186183725320,-81.070317174139,10.50
4.500,0.166,80.267998,78.604004,79.926003,78.736000,82.741005,8.000000,0.269479,-0.584246,0.039110,36.214096,6.633382,29.186200762703,-81.070303141877,10.51
4.600,0.168,78.578003,75.656006,78.767998,77.610001,80.641006,8.000000,0.317546,-0.556803,0.044839,36.955387,8.026586,29.186217345031,-81.070289154162,10.51
4.700,0.170,77.036003,74.448006,76.793999,75.694000,78.620003,8.000000,0.362828,-0.521444,0.046042,37.831783,9.388392,29.186233334565,-81.070275288042,10.52
4.800,0.172,75.636002,73.494003,75.552002,74.267998,76.857002,8.000000,0.403916,-0.481459,0.046042,38.818531,10.668151,29.186248529474,-81.070261632149,10.53
4.900,0.174,74.393997,71.977997,73.767998,72.468002,75.393997,8.000000,0.439033,-0.439663,0.041516,39.935570,11.820025,29.186263078044,-81.070247958165,10.54
5.000,0.177,73.393997,71.267998,72.868004,71.152000,73.915001,8.000000,0.468279,-0.400117,0.035786,41.190117,12.834390,29.186277263442,-81.070234065560,10.55
5.100,0.179,71.952003,69.613007,71.652000,70.242004,72.573006,8.000000,0.493301,-0.364262,0.021004,42.536911,13.747455,29.186291007075,-81.070220010705,10.55
5.200,0.181,70.835999,69.110001,70.568001,69.284004,71.431007,8.000000,0.516008,-0.331726,0.008342,43.963921,14.605059,29.186304203778,-81.070205883549,10.56
5.300,0.182,69.952003,68.094002,69.568001,68.167999,70.331001,8.000000,0.538818,-0.302881,-0.012170,45.453037,15.453036,29.186316682835,-81.070191789411,10.56
5.400,0.184,69.036003,66.762001,68.784004,67.010002,69.231003,8.000000,0.563272,-0.276853,-0.035089,47.026611,16.373434,29.186328555336,-81.070177502913,10.56
5.500,0.186,68.326004,66.190002,67.868004,66.284004,68.289001,8.000000,0.593163,-0.251360,-0.062533,48.728065,17.476034,29.186340046114,-81.070162876884,10.55
5.600,0.188,67.805008,65.784004,67.384003,65.526001,67.468002,8.000000,0.629930,-0.225867,-0.091181,50.548923,18.784901,29.186351074288,-81.070147977557,10.55
5.700,0.190,67.225998,64.884003,66.884003,64.826004,66.747002,8.000000,0.672701,-0.199871,-0.124355,52.502483,20.300030,29.186361536655,-81.070132904165,10.55
5.800,0.192,66.705002,64.267998,66.484001,63.984001,66.046997,8.000000,0.721207,-0.172733,-0.154206,54.584496,21.985212,29.186371259970,-81.070117764478,10.54
5.900,0.194,66.547333,63.642002,66.442001,63.984001,65.584000,8.000000,0.773939,-0.144322,-0.182854,56.846874,23.830824,29.186380269595,-81.070102295034,10.54
6.000,0.195,66.471001,63.442001,66.558006,63.425999,65.105003,8.000000,0.827474,-0.114132,-0.211502,59.349327,25.710127,29.186388745504,-81.070086352587,10.54
6.100,0.197,66.342003,62.826000,66.584000,63.383999,64.763000,8.000000,0.878492,-0.083540,-0.235624,62.049568,27.462690,29.186396602187,-81.070070009424,10.53
6.200,0.199,66.174004,62.516003,66.371002,63.942001,64.542000,8.000000,0.924309,-0.053452,-0.254016,64.887878,29.018612,29.186403742709,-81.070053381818,10.53
6.300,0.201,66.116005,62.757999,66.329002,63.516003,64.420998,8.000000,0.963383,-0.025008,-0.266678,67.834145,30.313957,29.186409996051,-81.070036604611,10.53
6.400,0.203,66.074005,62.584000,66.458000,64.389999,64.479004,8.000000,0.992930,-0.000491,-0.273611,70.901649,31.261858,29.186415313942,-81.070019422393,10.52
6.500,0.204,66.358002,62.774002,66.758003,64.732002,64.579002,8.000000,1.012782,0.019566,-0.279340,74.086151,31.861172,29.186419882048,-81.070001745717,10.52
6.600,0.206,66.628998,62.942001,67.015999,64.716003,64.679008,8.000000,1.025592,0.035161,-0.280544,77.321869,32.189133,29.186423646920,-81.069983695659,10.52
6.700,0.208,66.758003,63.058002,67.179001,64.758003,64.858002,8.000000,1.034043,0.046295,-0.280544,80.564812,32.355518,29.186426558914,-81.069965444195,10.51
6.800,0.210,66.842003,63.116001,67.358002,64.842003,64.979004,8.000000,1.038670,0.053472,-0.276017,83.789642,32.402500,29.186428505496,-81.069947211465,10.51
6.900,0.212,67.141998,63.458000,67.478996,65.157997,65.158005,8.000000,1.041991,0.058838,-0.270288,87.000618,32.389210,29.186429398733,-81.069928792234,10.51
7.000,0.213,67.363335,63.316002,67.658005,65.358002,65.358002,8.000000,1.044170,0.064440,-0.255505,90.254448,32.348183,29.186429422030,-81.069910082498,10.51
7.100,0.215,67.542000,64.015999,67.916000,66.026001,65.557999,8.000000,1.046082,0.070176,-0.233790,93.511246,32.284245,29.186428561548,-81.069891226542,10.51
7.200,0.217,67.742004,64.152672,68.258003,66.416000,65.836998,8.000000,1.047994,0.074905,-0.210872,96.747543,32.215488,29.186426816553,-81.069872414239,10.51
7.300,0.219,68.258003,64.374001,68.658005,66.737000,66.137001,8.000000,1.049906,0.077855,-0.183427,99.942818,32.146732,29.186424132172,-81.069853898125,10.52
7.400,0.221,68.558006,64.458000,69.042000,66.879005,66.437004,8.000000,1.052322,0.078391,-0.154779,103.128464,32.077980,29.186420373021,-81.069835506284,10.52
7.500,0.223,68.816002,64.632004,69.258003,67.274002,66.737000,8.000000,1.055878,0.076377,-0.126132,106.350319,32.045437,29.186415691560,-81.069817089659,10.53
7.600,0.225,69.213005,64.926003,69.641998,67.478996,67.037003,8.000000,1.061213,0.071814,-0.102010,109.581795,32.076836,29.186410111263,-81.069798800855,10.54
7.700,0.226,69.174004,64.926003,69.683998,67.290001,67.336998,8.000000,1.068962,0.066212,-0.079092,112.795174,32.195091,29.186403680765,-81.069780836048,10.54
7.800,0.228,69.316002,65.312004,69.758003,67.632004,67.557999,8.000000,1.078758,0.060979,-0.060700,116.003746,32.386917,29.186396413885,-81.069763478338,10.55
7.900,0.230,69.396667,65.742004,69.958000,67.641998,67.679001,8.000000,1.090466,0.059405,-0.048037,119.230400,32.647499,29.186388132555,-81.069746613453,10.56
8.000,0.232,69.730003,65.557999,70.074005,68.548004,67.937004,8.000000,1.102071,0.065313,-0.041105,122.525253,32.886307,29.186378942180,-81.069730047837,10.56
8.100,0.234,69.790001,65.836998,70.632004,68.906006,68.158005,8.000000,1.111529,0.078499,-0.035375,125.855064,33.061176,29.186368896578,-81.069713920075,10.57
8.200,0.236,70.374001,65.942001,71.015999,69.348000,68.358002,8.000000,1.118438,0.098192,-0.029645,129.171570,33.112972,29.186358082748,-81.069698398419,10.58
8.300,0.238,70.431999,65.568001,71.632004,70.732002,68.716003,8.000000,1.121287,0.122245,-0.023916,132.465149,33.009151,29.186346567414,-81.069683738855,10.59
8.400,0.240,71.090004,65.766998,72.348000,74.760002,69.195000,8.000000,1.119171,0.150625,-0.018186,135.735825,32.708691,29.186334126400,-81.069669858596,10.60
8.500,0.242,72.038002,68.270004,73.429001,73.218002,69.852997,8.000000,1.112963,0.181452,-0.003404,139.001678,32.238178,29.186320808389,-81.069656509314,10.61
8.600,0.244,72.774002,68.926003,73.616005,73.148003,70.553001,8.000000,1.103435,0.213185,0.013785,142.222290,31.625343,29.186306693791,-81.069643791472,10.62
8.700,0.246,72.889999,68.326004,74.632004,76.028000,71.411003,8.000000,1.092231,0.244547,0.030974,145.358429,30.947420,29.186291905552,-81.069631826092,10.63
8.800,0.248,74.254005,69.160004,76.015999,76.192001,72.310997,8.000000,1.079752,0.276280,0.052689,148.411942,30.205553,29.186276564683,-81.069620817710,10.65
8.900,0.250,75.632004,71.926003,76.616005,75.964005,73.210999,8.000000,1.065999,0.308146,0.075607,151.376190,29.413038,29.186260405651,-81.069610717756,10.66
9.000,0.252,75.931999,71.225998,77.590004,78.070007,74.348000,8.000000,1.050467,0.341522,0.098525,154.275940,28.538475,29.186243416971,-81.069601275097,10.68
9.100,0.254,77.380005,71.960007,79.464005,79.806000,75.626999,8.000000,1.033024,0.375300,0.125970,157.109329,27.608450,29.186225697364,-81.069592555518,10.70
9.200,0.256,79.431999,75.784004,81.048004,81.190002,77.006004,8.000000,1.013668,0.407064,0.150091,159.828705,26.614483,29.186207394478,-81.069584635165,10.72
9.300,0.258,80.532005,75.284004,82.748001,83.712006,78.485001,8.000000,0.992904,0.436279,0.173010,162.431076,25.587971,29.186188665663,-81.069577662796,10.74
9.400,0.260,82.290001,74.725998,84.737999,85.778000,80.142998,8.000000,0.971369,0.460427,0.200454,164.918854,24.520437,29.186169206456,-81.069571636043,10.76
9.500,0.263,84.374001,80.990005,86.490005,86.590004,81.843002,8.000000,0.950204,0.478336,0.220050,167.319214,23.497593,29.186148956918,-81.069566330385,10.78
9.600,0.265,85.464005,80.742004,87.348000,88.760002,83.542999,8.000000,0.931186,0.489872,0.241765,169.639343,22.543503,29.186128040671,-81.069561789120,10.81
9.700,0.267,87.454002,85.132004,89.590004,91.096001,85.322006,8.000000,0.915221,0.495538,0.255630,171.852112,21.694378,29.186106639088,-81.069558057664,10.83
9.800,0.270,88.848000,84.784004,91.232002,92.043999,87.042999,8.000000,0.903450,0.495971,0.267089,173.977448,20.977953,29.186084962917,-81.069555246278,10.85
9.900,0.272,90.648003,85.199005,93.096001,93.874001,88.822006,8.000000,0.896140,0.491809,0.274022,176.031601,20.399036,29.186062695262,-81.069553428432,10.88
10.000,0.275,92.706001,87.864006,94.790001,95.206001,90.542999,8.000000,0.892284,0.485200,0.275225,178.044174,19.939526,29.186039737355,-81.069552427859,10.90
10.100,0.277,94.006004,87.842003,96.348000,96.706001,92.242996,8.000000,0.890104,0.479197,0.270699,178.700684,19.540287,29.186016235381,-81.069552272376,10.92
10.200,0.280,95.690002,90.398003,97.864006,99.038002,93.943001,8.000000,0.888696,0.473461,0.255917,177.848907,19.168781,29.185992396062,-81.069552979676,10.93
10.300,0.282,97.206001,93.641998,99.706001,100.795998,95.564003,8.000000,0.885910,0.468228,0.238728,176.121216,18.802090,29.185968470421,-81.069554624128,10.95
10.400,0.285,98.722000,94.015999,101.106003,102.110001,97.164001,8.000000,0.879199,0.461619,0.221539,174.269089,18.362974,29.185944131440,-81.069557340601,10.96
10.500,0.288,100.431999,95.966003,102.648003,103.844002,98.764000,8.000000,0.866013,0.450077,0.195298,172.460358,17.795973,29.185919223282,-81.069560974575,10.97
10.600,0.291,101.822006,97.183998,104.232002,104.848000,100.364006,8.000000,0.847327,0.431289,0.166650,170.697479,17.145782,29.185893911590,-81.069565509969,10.98
10.700,0.294,103.389999,99.924004,105.564003,106.416000,101.885002,8.000000,0.825556,0.403343,0.133476,169.007599,16.444941,29.185868426423,-81.069570905612,10.99
10.800,0.296,104.790001,101.942001,106.931999,107.274002,103.306000,8.000000,0.803753,0.365836,0.099098,167.406998,15.752579,29.185843058767,-81.069577154715,10.99
10.900,0.299,106.106003,103.822006,108.290001,108.790001,104.784996,8.000000,0.784602,0.320784,0.064721,165.870895,15.173661,29.185817515319,-81.069584411384,10.99
11.000,0.302,107.042000,104.790001,107.888000,107.508003,105.810997,8.000000,0.772665,0.274763,0.025817,164.383026,14.768466,29.185791616933,-81.069592550596,10.98
11.100,0.305,107.590004,105.742004,107.695000,106.806000,106.553001,8.000000,0.768006,0.235924,-0.014290,162.913849,14.564722,29.185765550438,-81.069601522748,10.97
11.200,0.308,107.926003,105.542000,107.913002,106.158005,107.174004,8.000000,0.770357,0.210036,-0.054397,161.456131,14.512927,29.185739560692,-81.069611250424,10.97
11.300,0.311,107.690002,105.458000,108.976006,109.242004,107.931999,8.000000,0.776699,0.200687,-0.089978,160.009872,14.562430,29.185713964705,-81.069621682468,10.96
11.400,0.314,108.790001,106.044998,110.835999,111.419998,108.336998,8.000000,0.783206,0.210559,-0.119829,158.556961,14.613081,29.185688457042,-81.069633051489,10.95
11.500,0.317,109.548004,107.386002,111.812004,113.945999,109.111000,8.000000,0.785048,0.236664,-0.148477,157.092590,14.568389,29.185662752237,-81.069645325570,10.94
11.600,0.320,111.148003,108.632004,113.431999,114.358002,110.011002,8.000000,0.779140,0.270512,-0.172598,155.625824,14.336685,29.185636994183,-81.069658450283,10.93
11.700,0.323,112.806000,110.548004,114.590004,114.732002,111.069000,8.000000,0.764443,0.305564,-0.186464,154.204315,13.934927,29.185611378646,-81.069672329210,10.92
11.800,0.327,113.816002,110.884003,115.632004,115.590004,112.248001,8.000000,0.741831,0.337093,-0.197923,152.831055,13.390846,29.185586154801,-81.069686878799,10.91
11.900,0.330,114.632004,111.576004,116.790001,117.057999,113.684998,8.000000,0.712578,0.359629,-0.200330,151.530777,12.709256,29.185560974662,-81.069702378803,10.91
12.000,0.333,116.080002,114.606003,118.190002,118.580002,115.106003,8.000000,0.678462,0.370960,-0.195803,150.301682,11.962577,29.185535542128,-81.069718803371,10.90
12.100,0.336,117.690002,115.641998,119.632004,119.574005,116.348000,8.000000,0.642402,0.374848,-0.185547,149.132263,11.188168,29.185509997151,-81.069736051009,10.90
12.200,0.339,118.374001,115.970001,120.448006,120.590004,117.626999,8.000000,0.605068,0.373873,-0.174088,148.047318,10.427051,29.185484537647,-81.069753966758,10.90
12.300,0.343,120.022003,119.032005,121.848000,121.906006,118.927002,8.000000,0.565955,0.370954,-0.158103,147.044983,9.652640,29.185459419944,-81.069772379899,10.90
12.400,0.346,121.032005,119.437004,123.190002,123.190002,120.148003,8.000000,0.523924,0.368774,-0.140914,146.122864,8.855312,29.185434302003,-81.069791574043,10.90
12.500,0.349,122.274002,121.306000,124.374001,124.590004,121.506004,8.000000,0.474175,0.368373,-0.123725,145.271912,7.980750,29.185408894641,-81.069811579102,10.90
12.600,0.353,123.706001,122.790001,125.889999,125.690002,122.748001,8.000000,0.414999,0.369883,-0.111063,144.516861,6.923986,29.185383327928,-81.069832255294,10.90
12.700,0.356,124.748001,123.515999,126.732002,126.964005,124.027000,8.000000,0.346264,0.372802,-0.099604,143.874008,5.715275,29.185357784265,-81.069853405215,10.91
12.800,0.360,125.889999,125.338005,128.712006,128.722000,125.326996,8.000000,0.268472,0.375485,-0.092671,143.363861,4.387158,29.185332485466,-81.069874797801,10.91
12.900,0.363,127.316002,127.464005,129.984009,130.216003,126.706001,8.000000,0.184276,0.376020,-0.082415,142.991196,2.962556,29.185307037539,-81.069896693123,10.91
13.000,0.367,128.548004,128.748001,130.648010,130.673996,128.027008,8.000000,0.101392,0.375014,-0.080008,142.774155,1.573019,29.185281135421,-81.069919160418,10.91
13.100,0.370,129.690002,130.031998,132.248001,132.006012,129.406006,8.000000,0.028240,0.372228,-0.075482,142.690399,0.342764,29.185254896695,-81.069942027850,10.91
13.200,0.374,130.989990,131.132004,133.822006,133.822006,130.727005,8.000000,-0.029916,0.369545,-0.074279,142.714569,-0.595512,29.185228500576,-81.069965068550,10.91
13.300,0.378,132.373993,132.389999,135.031998,135.205994,132.027008,8.000000,-0.068614,0.365989,-0.074279,142.805679,-1.194826,29.185202161332,-81.069988000133,10.91
13.400,0.381,133.489990,133.548004,136.190002,136.289993,133.248001,8.000000,-0.082890,0.362669,-0.078805,142.954071,-1.396048,29.185175482837,-81.070011115353,10.90
13.500,0.385,134.989990,134.863998,137.506012,137.673996,134.527008,8.000000,-0.075701,0.358978,-0.089061,143.087326,-1.220953,29.185148229463,-81.070034622587,10.90
13.600,0.389,136.190002,135.958008,138.690002,138.858002,135.827011,8.000000,-0.057684,0.355658,-0.105047,143.195282,-0.896429,29.185120560868,-81.070058394809,10.89
13.700,0.393,137.447998,137.289993,139.889999,139.858002,137.048004,8.000000,-0.036920,0.352975,-0.117709,143.262192,-0.534549,29.185092704504,-81.070082254647,10.88
13.800,0.397,138.732010,138.574005,141.173996,141.115997,138.248001,8.000000,-0.019916,0.350426,-0.133695,143.301392,-0.222172,29.185064939067,-81.070105988158,10.87
13.900,0.400,140.022003,139.906006,142.332001,142.316010,139.527008,8.000000,-0.014556,0.348380,-0.150883,143.308609,-0.123395,29.185036880299,-81.070129945636,10.86
14.000,0.404,141.173996,141.216003,143.489990,143.432007,140.748001,8.000000,-0.023084,0.346468,-0.159019,143.317657,-0.276718,29.185008272858,-81.070154346691,10.85
14.100,0.408,142.306000,142.373993,144.789993,144.557999,141.947998,8.000000,-0.041101,0.344556,-0.160223,143.356277,-0.555405,29.184979274902,-81.070179047520,10.84
14.200,0.412,143.332001,143.516006,146.031998,145.916000,143.148010,8.000000,-0.062368,0.342644,-0.160223,143.429276,-0.889554,29.184950108586,-81.070203841396,10.83
14.300,0.416,144.705994,144.748001,147.348007,147.289993,144.348007,8.000000,-0.082023,0.340732,-0.151170,143.536652,-1.215223,29.184921037054,-81.070228461538,10.82
14.400,0.420,145.989990,146.303009,148.406006,148.489990,145.627014,8.000000,-0.092584,0.337813,-0.139711,143.669342,-1.373130,29.184891635190,-81.070253236063,10.82
14.500,0.424,147.089996,146.916000,149.348007,149.432007,146.848007,8.000000,-0.088282,0.334123,-0.128251,143.806854,-1.306667,29.184861635456,-81.070278397834,10.82
14.600,0.428,148.132004,148.173996,150.732010,151.115997,147.968994,8.000000,-0.072075,0.330299,-0.121319,143.926254,-1.047232,29.184831210765,-81.070303807892,10.82
14.700,0.433,149.232010,149.057999,151.932007,152.138000,149.148010,8.000000,-0.046040,0.325468,-0.120115,144.022736,-0.658766,29.184800609917,-81.070329274438,10.82
14.800,0.437,150.464005,150.363998,153.173996,153.153000,150.268997,8.000000,-0.014473,0.320370,-0.120115,144.069168,-0.210026,29.184770144451,-81.070354566419,10.82
14.900,0.441,151.416000,151.242004,153.832001,153.673996,151.369003,8.000000,0.017527,0.313760,-0.124642,144.067337,0.248340,29.184739408644,-81.070380063972,10.81
15.000,0.445,152.489990,152.422012,154.916000,154.774002,152.468994,8.000000,0.044358,0.304232,-0.130371,144.010605,0.616179,29.184708139773,-81.070406035178,10.81
15.100,0.450,153.873993,153.432007,156.074005,156.190002,153.489990,8.000000,0.063305,0.291014,-0.136101,143.932800,0.869427,29.184676532358,-81.070432343805,10.80
15.200,0.454,154.873993,154.548004,156.832001,157.132004,154.569000,8.000000,0.073968,0.273469,-0.141831,143.834473,1.008083,29.184644852353,-81.070458788491,10.79
15.300,0.458,155.531998,154.832001,157.764008,157.989990,155.511002,8.000000,0.076849,0.251462,-0.138507,143.731339,1.032147,29.184613429017,-81.070485117434,10.78
15.400,0.462,156.690002,156.574005,159.016006,159.216003,156.489990,8.000000,0.073088,0.224994,-0.132778,143.628204,0.959725,29.184581855667,-81.070511689996,10.78
15.500,0.467,157.374008,157.122009,159.574005,159.632004,157.253006,8.000000,0.063962,0.197086,-0.122522,143.534134,0.831841,29.184549830034,-81.070538729412,10.78
15.600,0.471,157.983994,158.031998,157.889999,157.732010,157.874008,8.000000,0.052254,0.173071,-0.106536,143.451508,0.676225,29.184517544035,-81.070566063980,10.78
15.700,0.476,157.816010,157.557999,157.942001,158.026001,158.395004,8.000000,0.037628,0.155666,-0.093874,143.389404,0.479586,29.184485261267,-81.070593458475,10.78
15.800,0.480,157.744003,157.912003,159.736008,159.879990,158.889999,8.000000,0.021988,0.148343,-0.082529,143.350555,0.275384,29.184453631792,-81.070620346607,10.78
15.900,0.484,158.367996,158.479996,158.479996,158.736008,159.234009,8.000000,0.004563,0.153187,-0.071070,143.334045,0.051243,29.184421575514,-81.070647618871,10.78
16.000,0.489,159.096008,159.143997,161.372009,161.084000,159.768005,8.000000,-0.013282,0.170280,-0.059611,143.340485,-0.177940,29.184389067387,-81.070675270528,10.79
